169	140	20
169	125	180
169	192	20
169	161	60
169	162	320
169	159	180
169	187	20
169	114	60
169	152	420
169	151	880
169	150	160
169	149	460
169	102	60
169	177	420
169	193	20
169	173	240
169	172	120
169	175	340
169	131	20
169	217	40
169	230	20
169	232	20
169	56	40
169	83	40
169	178	20
169	122	20
169	158	160
169	6	20
169	184	20
169	142	20
169	160	560
169	68	20
169	24	20
169	66	20
169	153	80
169	154	1500
169	17	40
169	165	40
169	156	160
169	67	20
170	79	60
170	236	20
170	60	20
170	163	180
170	221	20
170	164	900
170	126	20
170	86	20
170	195	20
170	161	60
170	162	920
170	136	20
170	81	20
170	137	280
170	165	120
170	113	20
170	114	840
170	34	20
170	112	20
170	152	1680
170	173	340
170	151	280
170	104	640
170	134	20
170	150	60
170	149	1220
170	115	140
170	102	40
170	64	20
170	78	20
170	177	60
170	193	20
170	200	20
170	172	120
170	125	1460
170	174	40
170	175	180
170	103	120
170	111	60
170	209	20
170	217	20
170	229	40
170	143	20
170	230	40
170	68	20
170	98	60
170	232	20
170	116	60
170	57	140
170	118	20
170	56	20
170	121	20
170	122	20
170	59	20
170	75	20
170	132	20
170	90	20
170	131	20
170	142	20
170	160	220
170	16	40
170	109	20
170	108	620
170	15	20
170	99	60
170	153	60
170	154	180
170	158	860
170	159	2300
170	156	420
170	157	20
53	41	300
53	26	20
53	29	20
53	222	40
53	219	40
53	185	540
53	52	160
53	196	60
53	82	100
53	46	260
53	135	340
53	129	20
53	54	1460
53	55	540
53	36	20
53	37	400
53	34	240
53	21	20
53	11	20
53	93	180
53	19	20
53	38	280
53	176	120
53	207	80
53	7	20
53	119	160
53	47	440
53	49	900
53	48	80
53	51	160
53	50	660
163	235	60
163	225	20
163	164	1700
163	86	60
163	161	300
163	162	700
163	136	20
163	165	180
163	55	20
163	12	80
163	44	20
163	151	440
163	150	120
163	149	40
163	177	60
163	152	300
163	160	60
163	173	60
163	172	20
163	125	660
163	175	80
163	73	20
163	229	40
163	215	20
163	78	20
163	7	40
163	180	20
163	179	20
163	158	220
163	132	40
163	69	20
163	111	40
163	153	160
163	154	120
163	117	40
163	159	260
163	156	840
163	67	20
52	41	40
52	185	180
52	196	2760
52	82	20
52	37	180
52	135	20
52	54	120
52	55	80
52	45	100
52	46	120
52	34	480
52	38	560
52	93	140
52	47	260
52	176	740
52	119	1260
52	16	20
52	49	220
52	48	80
52	200	60
52	51	1100
52	50	120
195	189	120
195	217	220
195	33	20
195	221	60
195	220	140
195	85	540
195	193	20
195	86	20
195	192	100
195	194	40
195	186	100
195	187	320
195	204	60
195	43	20
195	19	20
195	177	40
195	175	40
195	73	20
195	209	580
195	210	180
195	229	20
195	215	20
195	213	140
195	183	40
195	182	160
195	57	20
195	181	20
195	180	140
195	74	60
195	199	40
195	160	20
195	24	20
195	154	20
195	65	20
161	235	20
161	225	20
161	125	60
161	162	200
161	130	60
161	165	140
161	55	80
161	152	20
161	103	20
161	104	120
161	150	60
161	149	40
161	177	160
161	126	20
161	173	140
161	172	20
161	175	180
161	151	80
161	160	360
161	153	540
161	154	80
161	158	860
161	159	20
161	156	180
162	165	140
162	228	460
162	221	60
162	204	20
162	219	40
162	85	40
162	125	220
162	81	20
162	201	20
162	79	40
162	55	20
162	112	200
162	152	100
162	151	120
162	62	20
162	150	80
162	149	420
162	102	20
162	164	1300
162	177	840
162	173	240
162	172	80
162	174	500
162	234	20
162	67	20
162	111	20
162	224	440
162	210	20
162	118	40
162	230	20
162	98	80
162	233	20
162	88	20
162	83	40
162	74	20
162	84	680
162	132	120
162	133	20
162	184	40
162	190	20
162	160	60
162	49	20
162	108	120
162	135	20
162	99	220
162	153	80
162	154	100
162	158	1860
162	159	40
162	156	240
162	157	40
197	84	40
197	83	20
197	132	360
197	90	20
197	130	40
197	228	3460
197	219	20
197	85	40
197	140	20
197	128	140
197	135	40
197	70	20
197	79	480
197	139	80
197	188	600
197	164	20
197	114	60
197	112	40
197	21	20
197	152	20
197	151	20
197	104	20
197	109	20
197	115	740
197	102	20
197	56	40
197	177	20
197	142	120
197	193	200
197	172	20
197	174	440
197	73	20
197	224	60
197	155	240
197	206	120
197	35	20
197	98	20
197	232	940
197	116	20
197	7	20
197	57	60
197	58	60
197	180	20
197	179	160
197	178	660
197	198	60
197	158	20
197	203	420
197	121	80
197	189	40
197	133	120
197	131	560
197	190	180
197	74	20
197	69	20
197	107	20
197	146	100
197	200	40
197	122	40
197	145	300
197	76	40
197	17	20
197	159	660
197	201	120
197	67	80
166	235	1680
166	227	100
166	202	20
166	203	20
166	54	40
166	113	460
166	114	240
166	112	40
166	104	40
166	101	20
166	115	80
166	144	280
166	216	20
166	230	40
166	122	20
166	94	120
166	105	220
166	107	280
166	108	1160
166	110	480
166	99	100
166	98	800
166	97	580
166	96	1140
166	95	520
166	157	920
165	30	20
165	164	120
165	125	300
165	81	40
165	130	20
165	12	20
165	44	20
165	151	520
165	150	40
165	149	40
165	177	60
165	152	120
165	173	560
165	172	80
165	175	180
165	231	20
165	47	20
165	160	180
165	14	20
165	134	20
165	153	60
165	154	40
165	158	40
165	159	60
165	156	120
54	202	20
54	235	20
54	55	80
54	37	60
54	185	180
54	196	280
54	82	200
54	1	40
54	3	20
54	129	20
54	71	40
54	45	60
54	46	720
54	34	540
54	112	20
54	21	20
54	38	660
54	93	260
54	50	60
54	47	740
54	120	20
54	108	20
54	141	20
54	176	140
54	41	20
54	8	20
54	119	640
54	5	20
54	68	20
54	49	180
54	48	560
54	144	20
54	40	40
54	17	20
54	51	200
54	157	20
55	41	120
55	235	20
55	185	100
55	37	100
55	119	280
55	82	40
55	135	1480
55	79	20
55	113	40
55	46	140
55	34	260
55	38	180
55	151	60
55	104	180
55	47	60
55	115	40
55	64	80
55	56	600
55	193	20
55	176	200
55	93	300
55	33	20
55	108	20
55	45	60
55	196	180
55	116	360
55	9	20
55	57	160
55	180	40
55	122	40
55	59	300
55	199	40
55	10	120
55	69	120
55	68	20
55	49	820
55	48	420
55	200	20
55	155	20
55	158	20
55	51	120
55	50	40
164	23	20
164	132	40
164	219	60
164	229	20
164	228	60
164	221	80
164	224	20
164	125	140
164	192	20
164	196	40
164	4	20
164	200	40
164	204	100
164	113	20
164	37	20
164	34	60
164	112	20
164	42	40
164	152	720
164	151	100
164	104	80
164	149	100
164	115	480
164	102	80
164	182	20
164	177	40
164	193	20
164	173	220
164	172	560
164	175	80
164	114	40
164	111	1280
164	209	40
164	218	20
164	66	20
164	33	20
164	215	20
164	230	20
164	153	40
164	117	20
164	154	360
164	180	80
164	83	20
164	6	20
164	122	760
164	128	340
164	189	80
164	76	20
164	190	160
164	160	80
164	146	20
164	3	40
164	99	300
164	98	160
164	86	20
164	158	60
164	159	580
164	156	520
164	157	60
112	1	20
112	84	20
112	154	340
112	149	680
112	235	4860
112	227	120
112	228	80
112	221	20
112	30	20
112	224	20
112	143	60
112	113	200
112	125	40
112	111	620
112	4	40
112	219	1160
112	203	40
112	144	520
112	36	20
112	114	800
112	152	20
112	151	1440
112	104	280
112	92	20
112	101	60
112	158	380
112	115	40
112	102	1980
112	172	100
112	108	320
112	175	60
112	207	60
112	103	140
112	31	20
112	218	80
112	72	20
112	7	80
112	230	200
112	61	20
112	232	40
112	116	20
112	117	20
112	57	20
112	118	40
112	94	40
112	128	60
112	131	20
112	190	20
112	106	80
112	105	500
112	160	20
112	107	1460
112	109	80
112	147	20
112	110	400
112	99	4440
112	98	140
112	97	120
112	96	440
112	95	1460
112	157	700
21	28	20
21	193	20
21	196	40
21	87	100
21	3	80
21	71	40
21	36	240
21	46	80
21	34	60
21	16	180
21	42	400
21	44	380
21	60	20
21	146	20
21	62	20
21	19	100
21	13	280
21	148	140
21	24	720
21	85	20
21	100	80
21	73	40
21	31	20
21	32	260
21	33	220
21	213	20
21	116	20
21	40	1280
21	67	20
21	119	20
21	5	60
21	8	20
21	1	60
21	69	20
21	22	40
21	49	20
21	48	20
21	14	720
21	15	180
21	66	40
21	25	20
21	17	140
21	18	40
21	65	20
103	84	60
103	235	200
103	212	20
103	26	40
103	227	260
103	228	20
103	224	20
103	107	60
103	143	840
103	125	980
103	124	60
103	97	120
103	194	40
103	219	420
103	203	80
103	113	440
103	114	240
103	34	20
103	152	20
103	60	60
103	104	780
103	94	1060
103	115	260
103	102	1320
103	56	40
103	110	200
103	96	180
103	90	20
103	173	920
103	172	120
103	24	20
103	207	80
103	151	40
103	111	160
103	218	280
103	66	40
103	229	20
103	108	900
103	230	200
103	232	200
103	116	60
103	117	20
103	57	60
103	6	60
103	122	40
103	47	20
103	16	60
103	132	120
103	133	580
103	106	360
103	22	20
103	147	20
103	101	560
103	99	400
103	144	600
103	98	180
103	154	60
103	158	20
103	159	80
103	95	40
103	157	820
104	95	200
104	235	300
104	227	560
104	219	20
104	107	100
104	141	40
104	125	40
104	97	1280
104	128	40
104	135	20
104	79	20
104	113	580
104	114	420
104	200	40
104	61	20
104	62	20
104	101	580
104	149	60
104	115	480
104	102	400
104	47	20
104	96	200
104	90	20
104	173	60
104	172	160
104	196	40
104	151	100
104	143	20
104	224	60
104	111	1100
104	229	40
104	88	20
104	215	20
104	230	860
104	98	1160
104	232	20
104	57	20
104	118	600
104	119	20
104	122	40
104	94	3000
104	203	20
104	84	20
104	199	20
104	133	20
104	190	40
104	106	600
104	105	800
104	160	20
104	16	20
104	109	20
104	108	280
104	110	120
104	59	20
104	144	280
104	99	160
104	154	20
104	158	20
104	159	20
104	156	20
104	157	340
101	202	40
101	235	420
101	223	20
101	227	280
101	141	20
101	46	20
101	50	80
101	113	540
101	114	160
101	94	700
101	115	280
101	102	260
101	111	960
101	99	280
101	216	20
101	230	60
101	97	220
101	118	20
101	122	20
101	188	80
101	106	40
101	105	220
101	107	60
101	108	100
101	110	40
101	144	240
101	98	20
101	157	180
101	96	300
101	142	20
101	95	180
101	143	20
102	84	140
102	132	220
102	95	1260
102	235	60
102	223	20
102	131	20
102	227	540
102	228	20
102	3	20
102	30	20
102	190	200
102	219	100
102	113	60
102	125	40
102	124	60
102	196	60
102	97	60
102	136	20
102	224	40
102	137	20
102	202	20
102	79	300
102	36	20
102	114	180
102	34	40
102	60	20
102	149	40
102	115	740
102	64	20
102	203	20
102	6	20
102	96	160
102	90	20
102	173	340
102	172	20
102	176	20
102	175	20
102	174	20
102	207	60
102	143	200
102	218	60
102	111	500
102	229	60
102	215	40
102	230	280
102	98	180
102	232	400
102	56	20
102	234	20
102	7	20
102	57	40
102	58	20
102	180	60
102	83	20
102	73	20
102	122	280
102	94	500
102	128	120
102	199	40
102	133	120
102	72	20
102	10	40
102	106	160
102	105	80
102	107	1480
102	49	20
102	108	220
102	110	900
102	200	60
102	144	320
102	99	340
102	154	280
102	158	60
102	159	380
102	156	20
102	157	300
56	193	100
56	194	20
56	177	20
56	60	400
56	31	20
56	33	40
56	58	80
56	116	100
56	57	180
56	118	20
56	119	100
56	121	1100
56	59	420
56	188	140
56	190	200
56	115	20
56	123	100
56	99	20
56	27	20
56	26	20
56	29	20
56	30	320
56	126	320
56	128	20
56	203	20
56	204	40
56	42	40
56	44	20
56	5	20
56	6	20
56	198	80
56	134	80
56	199	20
56	133	20
56	10	20
56	136	620
56	135	60
56	51	20
56	227	20
56	228	60
56	225	20
56	85	20
56	140	20
56	1	40
56	4	300
56	3	20
56	70	100
56	71	40
56	36	20
56	37	20
56	34	20
56	35	20
56	234	20
56	73	1080
56	210	60
56	83	20
56	16	80
56	146	20
56	147	20
56	15	20
56	145	20
56	143	20
56	154	60
56	219	60
56	185	40
56	22	20
56	12	40
56	152	120
56	151	60
56	61	40
56	63	80
56	148	20
56	64	340
56	218	20
56	155	1100
56	215	20
56	183	40
56	25	20
56	180	20
56	179	60
56	184	60
56	69	2080
56	68	20
56	109	100
56	24	20
56	66	1020
56	65	300
56	158	20
56	67	20
177	138	20
177	27	20
177	1	20
177	221	20
177	71	20
177	220	20
177	85	40
177	125	40
177	192	40
177	2	20
177	135	60
177	186	40
177	204	20
177	152	240
177	60	20
177	134	40
177	150	20
177	149	120
177	64	20
177	183	20
177	193	40
177	173	220
177	172	20
177	175	940
177	151	60
177	215	20
177	121	20
177	213	40
177	9	20
177	57	20
177	180	20
177	73	20
177	198	60
177	59	20
177	203	20
177	87	40
177	199	20
177	128	20
177	184	20
177	142	20
177	160	860
177	68	20
177	24	20
177	194	20
177	99	20
177	153	380
177	154	40
177	158	380
177	159	80
177	156	160
152	23	20
152	132	20
152	221	20
152	71	20
152	85	60
152	125	3800
152	192	20
152	136	20
152	159	1180
152	186	20
152	204	40
152	199	40
152	20	20
152	151	200
152	150	40
152	149	240
152	64	20
152	116	40
152	173	160
152	172	140
152	175	160
152	210	20
152	229	40
152	215	20
152	233	20
152	180	20
152	179	40
152	121	20
152	59	20
152	203	20
152	189	20
152	131	20
152	10	20
152	69	20
152	160	100
152	16	20
152	134	20
152	153	240
152	154	360
152	158	300
152	142	20
152	156	280
152	67	20
173	229	20
173	26	20
173	29	20
173	228	20
173	30	20
173	219	40
173	125	120
173	124	680
173	136	20
173	135	20
173	114	180
173	12	20
173	151	880
173	62	20
173	150	20
173	149	180
173	115	640
173	117	100
173	193	20
173	172	40
173	175	80
173	218	20
173	99	80
173	33	20
173	230	100
173	98	280
173	7	20
173	143	1600
173	73	20
173	122	20
173	79	20
173	128	80
173	91	20
173	133	660
173	131	20
173	69	40
173	160	200
173	22	20
173	41	20
173	147	100
173	200	20
173	155	20
173	153	20
173	154	40
173	158	140
173	159	100
173	156	1660
173	157	40
114	138	20
114	154	320
114	149	1640
114	235	260
114	211	60
114	64	40
114	227	520
114	228	20
114	223	20
114	224	20
114	185	20
114	125	40
114	196	60
114	105	960
114	136	40
114	200	20
114	137	160
114	203	20
114	144	920
114	113	100
114	34	20
114	90	20
114	151	120
114	69	20
114	158	1520
114	115	900
114	66	20
114	79	40
114	206	20
114	172	40
114	108	800
114	156	160
114	111	1280
114	155	20
114	229	40
114	230	4220
114	116	20
114	9	20
114	117	40
114	143	80
114	118	60
114	180	40
114	83	20
114	122	40
114	94	340
114	210	20
114	84	20
114	132	20
114	133	20
114	190	20
114	106	460
114	198	80
114	160	20
114	107	200
114	49	40
114	147	40
114	110	20
114	99	340
114	98	620
114	97	460
114	96	240
114	159	20
114	95	300
114	157	900
172	235	160
172	228	40
172	125	320
172	135	20
172	137	40
172	113	180
172	12	20
172	149	60
172	203	100
172	174	40
172	207	20
172	151	60
172	229	60
172	230	40
172	232	20
172	143	120
172	118	20
172	83	20
172	122	40
172	84	40
172	132	20
172	159	340
172	160	80
172	200	280
172	99	20
172	153	120
172	154	60
172	158	200
172	130	40
172	156	20
172	157	20
176	41	40
176	27	20
176	26	1020
176	64	60
176	30	20
176	204	20
176	37	100
176	185	220
176	196	500
176	82	40
176	1	40
176	135	120
176	36	20
176	46	300
176	34	640
176	38	500
176	60	20
176	93	220
176	47	680
176	108	20
176	31	40
176	190	20
176	210	80
176	33	20
176	45	40
176	180	840
176	7	20
176	119	920
176	6	60
176	122	20
176	84	60
176	199	260
176	10	700
176	69	20
176	49	220
176	48	80
176	200	40
176	66	40
176	50	160
176	17	20
176	51	240
176	157	20
175	26	40
175	219	20
175	85	20
175	125	160
175	137	20
175	138	20
175	60	20
175	109	340
175	61	140
175	62	20
175	150	20
175	149	140
175	140	20
175	174	20
175	151	340
175	206	20
175	213	20
175	7	20
175	57	180
175	58	40
175	64	20
175	83	20
175	132	20
175	131	40
175	160	880
175	146	20
175	48	20
175	23	20
175	67	100
175	153	1440
175	154	80
175	158	180
175	159	40
175	156	180
175	65	20
174	84	140
174	83	80
174	132	2760
174	65	40
174	131	720
174	228	720
174	219	20
174	140	260
174	135	20
174	201	20
174	79	40
174	139	20
174	113	80
174	133	120
174	12	20
174	193	100
174	147	20
174	60	20
174	61	40
174	213	20
174	149	20
174	115	40
174	203	40
174	142	80
174	206	980
174	108	60
174	207	20
174	67	20
174	111	20
174	224	180
174	66	20
174	229	60
174	118	20
174	230	20
174	145	220
174	232	20
174	116	20
174	234	20
174	117	40
174	57	40
174	58	220
174	64	180
174	179	120
174	6	20
174	122	60
174	123	40
174	128	780
174	199	20
174	188	80
174	184	100
174	190	640
174	198	20
174	146	60
174	48	20
174	100	20
174	155	100
174	178	360
174	154	40
174	158	40
174	130	120
174	156	20
174	157	40
60	157	20
60	193	40
60	194	20
60	19	20
60	116	1500
60	57	160
60	58	200
60	119	80
60	121	100
60	122	40
60	47	40
60	189	40
60	190	60
60	123	100
60	99	20
60	98	20
60	59	560
60	235	20
60	30	40
60	126	160
60	125	20
60	200	40
60	130	20
60	204	20
60	42	20
60	44	60
60	146	20
60	94	20
60	9	20
60	7	500
60	134	420
60	132	40
60	131	20
60	10	40
60	136	1080
60	51	40
60	85	20
60	4	40
60	3	20
60	70	1020
60	138	60
60	36	20
60	37	20
60	207	20
60	73	980
60	210	80
60	229	40
60	230	40
60	232	20
60	83	20
60	79	20
60	41	160
60	14	20
60	145	120
60	143	20
60	199	40
60	185	40
60	186	20
60	187	20
60	113	40
60	61	20
60	62	60
60	64	260
60	218	40
60	155	20
60	215	620
60	154	20
60	180	40
60	74	20
60	69	100
60	68	20
60	109	260
60	108	20
60	66	5640
60	65	300
60	159	20
60	67	160
31	17	1220
31	132	20
31	22	20
31	28	60
31	27	120
31	26	200
31	221	20
31	30	60
31	71	20
31	143	20
31	193	20
31	196	20
31	1	60
31	135	40
31	204	20
31	36	2380
31	12	2240
31	44	180
31	20	20
31	42	220
31	62	60
31	19	120
31	13	320
31	24	160
31	100	120
31	32	60
31	72	20
31	33	80
31	35	700
31	215	40
31	68	40
31	180	60
31	9	120
31	7	40
31	57	20
31	118	20
31	119	20
31	6	100
31	194	20
31	87	100
31	199	20
31	10	160
31	69	20
31	16	260
31	49	60
31	48	40
31	14	120
31	15	360
31	155	20
31	40	80
31	39	20
31	18	60
31	51	20
31	25	40
32	72	40
32	28	60
32	30	560
32	87	320
32	4	20
32	3	220
32	187	20
32	71	20
32	36	40
32	35	120
32	42	400
32	44	200
32	62	40
32	19	260
32	13	260
32	148	320
32	48	20
32	15	20
32	217	40
32	33	280
32	25	780
32	74	20
32	17	380
32	132	20
32	188	20
32	184	20
32	159	20
32	160	20
32	68	40
32	24	80
32	14	220
32	100	360
32	40	320
32	39	80
32	18	40
178	133	20
178	184	60
178	228	40
178	85	20
178	193	40
178	128	20
178	130	40
178	61	20
178	140	260
178	210	20
178	206	120
178	142	20
178	58	140
178	179	60
178	198	60
178	132	220
178	188	980
178	131	20
178	190	40
178	160	20
178	145	20
178	65	20
178	201	20
33	17	360
33	59	20
33	154	20
33	133	20
33	28	120
33	27	1040
33	29	120
33	30	60
33	71	1180
33	219	20
33	193	40
33	24	380
33	196	20
33	2	40
33	87	60
33	4	20
33	3	380
33	130	20
33	134	20
33	36	180
33	190	40
33	68	140
33	12	20
33	44	1720
33	151	20
33	42	1380
33	62	80
33	149	20
33	148	20
33	64	40
33	122	20
33	66	40
33	15	20
33	100	220
33	72	100
33	13	20
33	9	120
33	7	20
33	57	60
33	180	20
33	6	60
33	198	20
33	191	20
33	8	20
33	1	1100
33	199	20
33	188	20
33	184	40
33	10	100
33	74	20
33	16	820
33	49	80
33	48	40
33	14	800
33	23	20
33	155	40
33	40	140
33	39	240
33	18	1380
33	25	280
58	116	680
58	132	860
58	130	20
58	228	20
58	131	60
58	219	20
58	85	40
58	126	180
58	136	180
58	138	120
58	79	20
58	36	40
58	61	80
58	183	40
58	193	20
58	234	20
58	73	20
58	123	140
58	206	40
58	231	20
58	140	1100
58	57	2460
58	181	20
58	64	440
58	179	40
58	121	180
58	134	160
58	199	20
58	188	20
58	184	40
58	190	20
58	69	720
58	109	1780
58	59	540
58	67	320
58	66	160
58	145	120
58	40	20
58	17	20
58	70	140
58	65	260
116	193	100
116	196	20
116	194	60
116	19	40
116	57	4720
116	121	1360
116	122	20
116	59	1300
116	190	40
116	123	280
116	68	20
116	27	80
116	26	80
116	29	20
116	30	60
116	126	120
116	125	20
116	203	40
116	204	80
116	44	40
116	47	20
116	85	40
116	9	100
116	7	40
116	134	80
116	132	20
116	131	560
116	10	20
116	136	140
116	49	20
116	48	20
116	51	20
116	211	20
116	141	20
116	140	20
116	1	40
116	4	60
116	135	340
116	70	80
116	138	120
116	37	60
116	34	20
116	35	40
116	24	20
116	73	80
116	210	20
116	230	20
116	232	20
116	84	20
116	16	20
116	146	40
116	144	20
116	145	80
116	17	20
116	18	20
116	199	20
116	221	20
116	185	100
116	79	20
116	113	60
116	12	20
116	61	320
116	62	60
116	63	20
116	64	360
116	155	1000
116	215	20
116	154	20
116	180	20
116	179	20
116	69	1400
116	22	20
116	109	160
116	108	40
116	66	720
116	65	160
116	158	20
116	67	1360
117	129	340
117	90	20
117	235	40
117	212	840
117	211	40
117	222	160
117	219	240
117	107	60
117	141	20
117	125	1360
117	200	40
117	201	20
117	137	140
117	202	1960
117	79	20
117	92	140
117	115	20
117	205	20
117	207	160
117	111	40
117	218	4960
117	155	20
117	216	140
117	143	920
117	230	20
117	214	80
117	57	20
117	118	240
117	180	20
117	120	460
117	122	100
117	132	20
117	76	1180
117	131	80
117	190	20
117	229	20
117	16	40
117	147	4380
117	223	40
117	99	60
117	154	20
117	96	20
117	156	480
117	157	100
57	193	120
57	192	20
57	194	40
57	118	20
57	121	40
57	122	20
57	59	180
57	190	20
57	123	200
57	99	20
57	96	20
57	27	40
57	26	40
57	29	40
57	30	40
57	126	240
57	130	100
57	204	40
57	43	20
57	44	20
57	13	20
57	9	100
57	7	60
57	6	40
57	134	60
57	87	20
57	132	20
57	133	40
57	131	720
57	136	80
57	49	40
57	3	20
57	228	40
57	1	20
57	4	60
57	135	260
57	70	160
57	138	20
57	71	20
57	35	20
57	24	40
57	83	20
57	146	40
57	147	20
57	14	20
57	15	20
57	145	100
57	18	40
57	221	20
57	61	2820
57	62	40
57	63	60
57	149	40
57	115	20
57	64	380
57	206	60
57	155	120
57	215	40
57	214	20
57	213	20
57	65	80
57	179	160
57	184	20
57	69	360
57	109	1840
57	108	60
57	67	640
57	66	240
57	154	20
57	25	20
118	229	100
118	129	100
118	235	20
118	212	1640
118	211	40
118	222	40
118	219	660
118	127	1060
118	113	20
118	125	40
118	124	40
118	224	60
118	137	280
118	202	20
118	79	80
118	36	20
118	151	20
118	92	140
118	149	140
118	115	40
118	64	20
118	205	20
118	200	300
118	108	60
118	135	20
118	207	440
118	203	220
118	208	160
118	218	100
118	111	40
118	216	360
118	7	20
118	143	480
118	230	1260
118	214	200
118	83	100
118	6	20
118	122	160
118	128	40
118	133	20
118	131	20
118	190	40
118	84	300
118	160	20
118	49	60
118	147	340
118	141	40
118	15	20
118	223	40
118	98	1540
118	154	20
118	158	20
118	95	20
118	157	80
119	93	180
119	26	20
119	37	220
119	185	240
119	125	40
119	196	560
119	82	40
119	1	20
119	135	100
119	36	20
119	46	140
119	34	680
119	42	20
119	38	1360
119	47	2140
119	64	200
119	200	460
119	218	20
119	210	800
119	215	20
119	45	120
119	232	80
119	9	20
119	180	20
119	59	500
119	84	20
119	199	460
119	10	520
119	69	80
119	155	40
119	49	200
119	48	40
119	41	60
119	3	20
119	66	40
119	145	20
119	154	20
119	51	1340
119	50	480
120	129	300
120	212	160
120	211	100
120	222	400
120	219	320
120	127	240
120	124	40
120	200	3020
120	137	60
120	202	20
120	113	20
120	37	20
120	34	20
120	92	360
120	141	220
120	205	100
120	207	2700
120	208	20
120	218	640
120	216	320
120	214	120
120	122	220
120	41	20
120	147	80
120	223	100
120	143	460
121	59	320
121	236	20
121	26	20
121	130	20
121	228	40
121	221	40
121	85	20
121	126	40
121	128	60
121	136	920
121	70	180
121	138	120
121	79	20
121	133	20
121	61	860
121	63	80
121	149	20
121	148	20
121	64	1320
121	193	20
121	100	20
121	234	20
121	73	660
121	179	20
121	5	40
121	201	20
121	198	100
121	123	140
121	188	440
121	190	120
121	69	840
121	109	80
121	134	280
121	66	20
121	145	40
121	65	20
121	226	60
121	156	20
121	67	3120
122	196	20
122	194	40
122	151	20
122	190	1580
122	98	40
122	235	40
122	30	40
122	205	860
122	125	60
122	124	140
122	128	400
122	200	420
122	129	160
122	202	20
122	203	800
122	204	20
122	92	200
122	94	20
122	7	40
122	6	20
122	90	20
122	131	60
122	48	20
122	211	240
122	228	20
122	224	60
122	141	360
122	4	60
122	3	20
122	137	300
122	34	20
122	207	160
122	208	80
122	210	20
122	229	440
122	230	40
122	232	540
122	83	40
122	84	260
122	147	100
122	14	20
122	143	2540
122	133	120
122	223	40
122	221	40
122	222	280
122	219	240
122	79	720
122	107	20
122	149	20
122	115	20
122	127	20
122	218	40
122	111	1840
122	216	220
122	214	200
122	180	20
122	68	20
122	108	20
122	66	20
122	154	100
122	158	60
122	159	60
122	157	20
59	84	60
59	27	100
59	130	40
59	228	20
59	226	40
59	30	20
59	71	20
59	219	60
59	215	20
59	180	80
59	126	20
59	196	20
59	1	20
59	80	20
59	135	760
59	70	440
59	138	280
59	187	20
59	34	20
59	35	20
59	42	20
59	61	180
59	63	920
59	66	160
59	64	3900
59	193	400
59	24	20
59	47	60
59	73	200
59	210	160
59	181	20
59	231	20
59	230	20
59	140	20
59	10	160
59	9	20
59	179	60
59	123	60
59	128	100
59	199	340
59	133	100
59	184	20
59	190	160
59	229	20
59	136	440
59	69	840
59	109	1860
59	48	20
59	134	1200
59	155	520
59	98	20
59	65	100
59	159	20
59	67	1700
189	217	180
189	27	20
189	221	3620
189	30	60
189	220	160
189	85	220
189	185	160
189	86	220
189	192	220
